Inspection ID,Establishment ID,Name,Inspection Date,Inspection Type,Inspector ID,Priority Violations,Foundation Violations,Core Violations,Total Corrected Priority + Foundation Violations,In Compliance
37506,4110,Red Smoke,01/03/2017,Routine Inspection,129,1,2,7,3,Yes
37705,5292,Subway,01/03/2017,Routine Inspection,130,0,0,0,0,Yes
37709,1178,Cutters Bar And Grill,12/29/2016,Routine Inspection,130,2,2,4,3,No
37498,345,Teresa's Place,12/29/2016,Routine Inspection,130,2,1,5,2,No
37646,696,Grandy's Coney Island,12/28/2016,Routine Inspection,124,3,4,1,7,Yes
37486,5292,Subway,12/28/2016,Complaint,87,0,2,0,0,No
37492,4374,Captain Jay's Fish & Chicken #112,12/27/2016,Routine Inspection,130,0,0,0,0,Yes
37474,1882,City Pekin Chinese Food,12/27/2016,Routine Inspection,87,0,1,1,1,Yes
37475,1737,Genesis House III (EAST),12/27/2016,Routine Inspection,87,0,0,2,0,Yes
37473,987,National Coney Island,12/27/2016,Routine Inspection,87,0,0,2,0,Yes
37552,4334,The Hudson Cafe,12/27/2016,Routine Inspection,124,4,3,8,7,Yes
37557,5276,2941 Street Foods of Midtown,12/22/2016,Routine Inspection,114,4,1,5,5,Yes
37469,839,Hamilton Academy,12/22/2016,Routine Inspection,87,0,0,0,0,Yes
37622,4254,Legends Grill,12/22/2016,Routine Inspection,126,1,0,3,1,Yes
37472,2370,McDonald's #2285,12/22/2016,Complaint/Routine,87,0,1,4,1,Yes
37468,4979,Pathway Academy,12/22/2016,Routine Inspection,87,0,0,0,0,Yes
37466,1662,Supino Pizzeria,12/22/2016,Routine Inspection,114,0,2,2,2,Yes
37443,3389,Andiamo Riverfront,12/21/2016,Routine Inspection,124,4,9,6,13,Yes
37467,846,Clark Elementary School,12/21/2016,Routine Inspection,87,0,0,4,0,Yes
37440,3874,Covenant East /Lifeskills,12/21/2016,Routine Inspection,87,0,0,0,0,Yes
37437,4927,Davis Aerospace Tech High @ Golightly Te,12/21/2016,Routine Inspection,87,0,0,0,0,Yes
37493,331,Gregg's Pizza BBQ,12/21/2016,Routine Inspection,130,1,4,1,5,Yes
37444,1063,L. A. Coney Island,12/21/2016,Routine Inspection,127,4,3,0,7,Yes
37500,5251,Livernois Fresh Fish,12/21/2016,Routine Inspection,130,1,0,3,0,No
37456,5251,Livernois Fresh Fish,12/21/2016,Routine Inspection,130,1,0,3,1,Yes
37558,785,Parks Old Style Bar-B-Q ,12/21/2016,Routine Inspection,114,1,1,0,2,Yes
37562,5059,Popolux,12/21/2016,Routine Inspection,114,0,1,4,0,No
37631,3814,Royal Barbecue and Grill,12/21/2016,Routine Inspection,126,1,2,0,2,No
37560,4165,SEVA DETROIT,12/21/2016,Routine Inspection,114,2,1,5,3,Yes
37561,4344,Sgt. Pepperoni's Pizzaria & Deli/GB,12/21/2016,Routine Inspection,114,1,0,2,0,No
37436,873,Southeastern High School,12/21/2016,Routine Inspection,87,0,0,0,0,Yes
37559,4889,Top China One,12/21/2016,Routine Inspection,114,1,1,3,2,Yes
37434,4926,"Boggs, James & Grace Lee Boggs School",12/20/2016,Routine Inspection,87,0,0,1,0,Yes
37433,51622514,Burroughs,12/20/2016,Routine Inspection,87,0,1,1,1,Yes
37479,2653,Burton International,12/20/2016,Routine Inspection,127,0,1,0,1,Yes
37448,435,Chita's Nefertiti's Bar,12/20/2016,Routine Inspection,127,1,4,0,5,Yes
37426,1135,Detroit Marriott Main Kitchen Hotel,12/20/2016,Routine Inspection,124,4,8,2,9,No
37454,3826,Domino's Pizza,12/20/2016,Routine Inspection,130,0,0,0,0,Yes
37450,1322,Grand Trunk Pub,12/20/2016,Routine Inspection,129,3,2,5,5,Yes
37435,2406,Haz Subs & Salads,12/20/2016,Routine Inspection,87,0,1,3,1,Yes
37430,834,Hutchinson Learning Academy,12/20/2016,Routine Inspection,87,0,0,0,0,Yes
37451,4941,Jolly Pumpkin Pizzeria,12/20/2016,Routine Inspection,130,1,2,2,2,No
37419,3152,Little Caesar's Pizza #159,12/20/2016,Routine Inspection,112,0,1,0,1,Yes
37478,2015,Motor City Coney & Grill,12/20/2016,Routine Inspection,127,2,3,0,5,Yes
37431,2824,Ross-Hill Academy,12/20/2016,Routine Inspection,87,0,0,0,0,Yes
37547,4070,Rub BBQ & Pub,12/20/2016,Complaint,124,0,0,3,0,Yes
37477,1710,St. Christine's Community Soup Kitchen,12/20/2016,Routine Inspection,127,0,0,0,0,Yes
37453,5170,Subway #34129,12/20/2016,Routine Inspection,130,0,0,0,0,Yes
37432,3324,Timbuktu Academy,12/20/2016,Routine Inspection,87,0,0,0,0,Yes
37446,5092,Townhouse Detroit Ste. 200,12/20/2016,Routine Inspection,129,2,5,2,7,Yes
37465,235,Traffic Jam-Snug,12/20/2016,Routine Inspection,114,1,1,4,2,Yes
37463,4657,Traffic Jam-Snug/Bakery,12/20/2016,Routine Inspection,114,0,0,2,0,Yes
37464,4658,Traffic Jam-Snug/Brewery,12/20/2016,Routine Inspection,114,0,0,1,0,Yes
37427,3760,Volt,12/20/2016,Routine Inspection,124,0,0,4,0,Yes
37481,5177,Asian Corned Beef,12/19/2016,Routine Inspection,127,0,2,1,2,Yes
37413,3391,Bethany Lutheran Church,12/19/2016,Routine Inspection,87,0,0,2,0,Yes
37480,5178,Great Lakes Burger Bar,12/19/2016,Routine Inspection,127,2,0,0,2,Yes
37442,1523,Latin American Social Ed. Development,12/19/2016,Routine Inspection,128,0,0,0,0,Yes
37429,5275,Legends Gentleman's Club - PEMC LLC,12/19/2016,Routine Inspection,129,2,4,4,5,No
37414,4036,Ronald Brown Academy (Annex),12/19/2016,Routine Inspection,87,0,0,3,0,Yes
37412,1113,Ronald Brown Academy (Main Bldg.),12/19/2016,Routine Inspection,87,0,0,0,0,Yes
37460,4919,Shinola Coffee Bar,12/19/2016,Routine Inspection,114,2,2,3,4,Yes
37422,5311,Sobriety House,12/19/2016,Plan Review/Pre-Open,122,0,0,0,0,Yes
37423,5370,The Griot Music Lounge,12/19/2016,Plan Review/Pre-Open,122,1,0,4,1,Yes
37445,4784,Universal Academy,12/19/2016,Routine Inspection,128,0,0,0,0,Yes
37455,1379,Oscar's Coney Island #6,12/16/2016,Complaint,130,0,0,0,0,Yes
37409,5143,Atwater Brewery,12/15/2016,Routine Inspection,87,0,1,7,1,Yes
45149,753,Burger King ,12/15/2016,Routine Inspection,114,0,0,0,0,Yes
37408,4878,Cafe Con Leche - Nord,12/15/2016,Routine Inspection,87,0,1,4,1,Yes
37494,3986,Captain Jay's Fish & Chicken #111,12/15/2016,Routine Inspection,130,1,0,2,1,Yes
37406,1030,Carstens at Remus Robinson School,12/15/2016,Routine Inspection,87,0,0,1,0,Yes
37628,1213,Chili Boys (Lou's Coney Island),12/15/2016,Routine Inspection,126,1,0,1,1,Yes
37645,739,Coalition on Temporary Shelter,12/15/2016,Routine Inspection,124,1,3,2,4,Yes
37627,5043,Grandys Coney Island,12/15/2016,Routine Inspection,126,0,0,2,0,Yes
37583,1875,Greater Grace Temple,12/15/2016,Routine Inspection,127,2,0,0,2,Yes
37495,5246,Jamaica Jamaica Restaurant,12/15/2016,Routine Inspection,130,0,0,1,0,Yes
37497,1490,McDonald's #10902,12/15/2016,Routine Inspection,130,0,1,3,1,Yes
37402,3770,Motor City Casino - Associates Dining Rm,12/15/2016,Plan Review/Pre-Open,122,0,0,0,0,Yes
37794,1384,Russell Street Deli,12/15/2016,Routine Inspection,114,4,5,2,2,No
37407,5002,St. Aloysius,12/15/2016,Routine Inspection,87,0,0,3,0,Yes
37482,5241,S & T Fresh Fish & Seafood Inc.,12/15/2016,Routine Inspection,127,0,2,1,2,Yes
37418,3153,1st Wok,12/14/2016,Routine Inspection,112,0,0,0,0,Yes
37686,753,Burger King ,12/14/2016,Routine Inspection,114,1,0,5,1,Yes
37370,1306,Detroit Collegiate Prep. High School,12/14/2016,Routine Inspection,127,0,0,0,0,Yes
37420,2874,Fish Express,12/14/2016,Routine Inspection,112,0,1,0,1,Yes
37569,1700,Friendship Baptist,12/14/2016,Routine Inspection,114,0,0,0,0,Yes
37568,1884,Friendship Meadows Senior Apt & Comm Crt,12/14/2016,Routine Inspection,114,1,0,0,1,Yes
37371,4806,Hope Academy,12/14/2016,Routine Inspection,127,0,0,1,0,Yes
37484,4332,Papa's Pizza,12/14/2016,Complaint,127,0,0,0,0,Yes
37405,1559,Tai Hing Carry Out,12/14/2016,Complaint,87,0,0,0,0,Yes
37398,514,Taqueria Mi Pueblo,12/14/2016,Routine Inspection,128,3,1,5,3,No
37564,1415,The Whitney Restaurant,12/14/2016,Routine Inspection,114,1,2,2,3,Yes
37483,1003,T & J Coney Island,12/14/2016,Complaint,127,1,0,0,0,No
37620,1911,United Grill Coney Island of Detroit,12/14/2016,Routine Inspection,126,1,1,1,2,Yes
37556,5276,2941 Street Foods of Midtown,12/13/2016,Routine Inspection,114,0,0,0,0,Yes
37566,2444,Association of Chinese Americans,12/13/2016,Routine Inspection,114,0,0,0,0,Yes
37391,1258,Belle Isle Casino,12/13/2016,Complaint,87,0,0,0,0,Yes
37565,3070,Detroit Symphony Orchestra Hall,12/13/2016,Routine Inspection,114,2,3,3,5,Yes
37621,250,Erotic City,12/13/2016,Routine Inspection,126,1,1,4,2,Yes
37520,5115,Farmer Kay Market,12/13/2016,Routine Inspection,127,0,2,2,2,Yes
37425,2230,Halal Pizza,12/13/2016,Routine Inspection,112,1,2,2,3,Yes
37587,3220,Hash Brown Cafe,12/13/2016,Routine Inspection,126,1,0,0,1,Yes
37421,719,L. George Coney Island #7,12/13/2016,Routine Inspection,112,3,0,1,3,Yes
37714,5309,Louisiana Creole Gumbo,12/13/2016,Routine Inspection,130,0,1,0,1,Yes
37701,1352,McDonald's #7025,12/13/2016,Routine Inspection,130,0,1,0,0,No
37496,280,New China One,12/13/2016,Routine Inspection,130,0,0,0,0,Yes
37424,1190,Popeye's Chicken & Biscuits,12/13/2016,Routine Inspection,112,0,2,2,2,Yes
37702,4396,Sweet Soul Bistro,12/13/2016,Routine Inspection,130,0,1,2,0,No
37394,5131,The Bad Luck,12/13/2016,Routine Inspection,124,1,3,0,3,No
37617,564,American Serbian Memorial Hall,12/12/2016,Routine Inspection,126,0,0,2,0,Yes
37360,3390,Coach Insignia,12/12/2016,Routine Inspection,124,1,3,2,4,Yes
37357,4982,Detroit Receiving Hospital,12/12/2016,Routine Inspection,114,3,3,2,6,Yes
37618,1657,McDonald's #14217,12/12/2016,Routine Inspection,126,1,0,1,1,Yes
37462,785,Parks Old Style Bar-B-Q ,12/12/2016,Routine Inspection,114,0,0,0,0,Yes
37567,529,Woodward Cocktail Bar,12/12/2016,Routine Inspection,114,0,0,2,0,Yes
37382,2402,China House,12/09/2016,Routine Inspection,128,1,0,2,1,Yes
37384,211,La Terraza,12/09/2016,Routine Inspection,128,1,1,2,2,Yes
37342,2165,New Center Eatery,12/09/2016,Complaint,114,0,0,0,0,Yes
37389,1276,New Day Center,12/09/2016,Routine Inspection,87,1,2,0,3,Yes
37367,1562,Panda Chinese Restaurant,12/09/2016,Complaint,127,0,0,0,0,Yes
37338,3853,Salvation Army #1,12/09/2016,Mobile Inspection,87,0,0,0,0,Yes
37387,3553,Adi's Coney Island ,12/08/2016,Routine Inspection,128,2,0,0,2,Yes
37374,2344,Auntie Betty's Cafe,12/08/2016,Routine Inspection,127,2,0,0,2,Yes
37388,424,Bayview Yacht Club,12/08/2016,Routine Inspection,87,1,0,0,1,Yes
37353,3463,Breithaupt Career/Technical Center,12/08/2016,Routine Inspection,127,0,0,0,0,Yes
37349,1162,Church's Fried Chicken #868,12/08/2016,Routine Inspection,112,0,0,0,0,Yes
37358,598,Elmer's LLC,12/08/2016,Routine Inspection,112,0,1,1,1,Yes
37336,3585,Harbor House,12/08/2016,Routine Inspection,129,2,2,9,4,Yes
37385,461,Ho Ho Village,12/08/2016,Routine Inspection,128,0,2,0,1,No
37386,1494,J & J Coney Island #3,12/08/2016,Routine Inspection,128,0,0,2,0,Yes
37399,2797,Little Caesar's Pizza ,12/08/2016,Routine Inspection,112,0,1,2,1,Yes
37337,4680,Motor City Casino - Pit Stop Bar,12/08/2016,Routine Inspection,124,1,2,0,3,Yes
37335,1488,New Parthenon,12/08/2016,Complaint,129,1,1,2,2,Yes
37341,4648,Ottava Via,12/08/2016,Routine Inspection,87,1,1,3,2,Yes
37383,1331,Restoration Towers,12/08/2016,Routine Inspection,127,1,0,0,0,No
37395,5388,The Drink Hall,12/08/2016,Routine Inspection,124,2,4,1,5,No
37359,2060,Westside Academy Alternative Education,12/08/2016,Routine Inspection,124,1,1,1,2,Yes
37351,2647,Captain Jay's Fish & Chicken #101,12/07/2016,Routine Inspection,112,0,3,1,3,Yes
37501,952,Douglass Academy For Young Men,12/07/2016,Routine Inspection,127,1,1,0,2,Yes
37315,2442,George Crockett Academy,12/07/2016,Routine Inspection,124,0,0,1,0,Yes
37504,1480,Legends Coney Island,12/07/2016,Routine Inspection,127,3,0,0,3,Yes
37329,669,Lotus Gardens,12/07/2016,Routine Inspection,130,2,1,4,3,Yes
37316,1405,Mariner's Inn,12/07/2016,Routine Inspection,124,1,2,3,3,Yes
37318,894,Martin Luther King High School,12/07/2016,Routine Inspection,87,0,0,1,0,Yes
37348,1729,McDonald's #17266,12/07/2016,Routine Inspection,112,0,0,0,0,Yes
37319,5124,Mercy Education Project,12/07/2016,Routine Inspection,87,0,0,1,0,Yes
37330,1998,"MLK, Jr. Education Center",12/07/2016,Routine Inspection,130,0,0,0,0,Yes
37347,1075,Omega Coney Island,12/07/2016,Routine Inspection,112,0,0,0,0,Yes
37320,2714,Sala Thai,12/07/2016,Routine Inspection,87,0,0,0,0,Yes
37379,922,Sampson/Webber Academy,12/07/2016,Routine Inspection,127,0,0,0,0,Yes
37377,826,Stewart Elementary- Middle School,12/07/2016,Routine Inspection,127,1,0,0,1,Yes
37350,1786,Burger King,12/06/2016,Routine Inspection,112,0,1,2,1,Yes
37502,827,Central Collegiate Academy 9-12,12/06/2016,Routine Inspection,127,1,1,0,2,Yes
37428,4887,Clara's Place,12/06/2016,Routine Inspection,112,0,2,0,1,No
37313,1425,Focus Hope Center for Children,12/06/2016,Routine Inspection,124,0,1,0,1,Yes
37369,5348,Hard Bodies Bar,12/06/2016,Routine Inspection,128,0,0,0,0,Yes
37410,595,"Hy-Grade Delicatessen Restaurant, Inc.",12/06/2016,Complaint,128,0,0,0,0,Yes
37373,595,"Hy-Grade Delicatessen Restaurant, Inc.",12/06/2016,Routine Inspection,128,0,0,3,0,Yes
37333,4907,Javon's Kitchen,12/06/2016,Routine Inspection,130,0,0,0,0,Yes
37376,1051,Kentucky Fried Chicken H730215,12/06/2016,Routine Inspection,127,0,0,0,0,Yes
37324,5320,Maru Detroit,12/06/2016,Complaint,129,0,0,0,0,Yes
37331,828,Mary-McLeod Bethune Elementary-Middle ,12/06/2016,Routine Inspection,130,0,0,0,0,Yes
37372,604,Mike's Famous Ham Place,12/06/2016,Routine Inspection,128,0,0,1,0,Yes
37381,675,Motz  Restaurant Inc,12/06/2016,Routine Inspection,128,2,0,2,2,Yes
37332,911,Mumford High School,12/06/2016,Routine Inspection,130,0,0,0,0,Yes
37503,1275,Munger PK-8,12/06/2016,Routine Inspection,127,1,0,0,1,Yes
37403,977,Olympia Coney Island,12/06/2016,Routine Inspection,112,0,1,0,1,Yes
37457,5299,Plymouth Ocean Delight- Manhattan Fish,12/06/2016,Routine Inspection,112,1,1,5,2,Yes
37375,1606,Prelja's Ham Palace,12/06/2016,Routine Inspection,128,1,0,0,1,Yes
37459,1463,Rikshaw House,12/06/2016,Routine Inspection,112,1,0,2,1,Yes
37340,4952,Rose's Fine Food,12/06/2016,Routine Inspection,87,0,0,2,0,Yes
37344,1253,Sacred Heart Major Seminary,12/06/2016,Routine Inspection,127,3,1,1,4,Yes
37314,5014,Touch Of Class Catering,12/06/2016,Routine Inspection,124,4,2,3,4,No
37368,5402,Antojitos Los Tres Hermanos,12/05/2016,Routine Inspection,128,0,0,0,0,Yes
37304,3661,Detroit Cristo Rey High School,12/05/2016,Routine Inspection,128,0,0,1,0,Yes
37296,4412,East English Village Preparatory Academy,12/05/2016,Routine Inspection,87,0,0,0,0,Yes
37343,4209,Enjoy In & Out Southern Cooking,12/05/2016,Complaint,127,0,1,0,1,Yes
37548,3200,Big City Grille,12/02/2016,Routine Inspection,124,3,5,4,8,Yes
37289,1436,Blackwell Institute,12/02/2016,Complaint/Routine,87,0,0,0,0,Yes
37345,4808,Checker's,12/02/2016,Routine Inspection,127,2,1,2,3,Yes
37288,4122,City Wings,12/02/2016,Routine Inspection,87,0,1,1,1,Yes
37312,296,Da Edoardo Foxtown Grille,12/02/2016,Routine Inspection,124,1,2,2,3,Yes
37346,3887,Happy's Pizza #44,12/02/2016,Routine Inspection,127,3,4,2,7,Yes
37508,2023,La Sierra,12/02/2016,Routine Inspection,83,0,2,0,1,No
37295,926,Bennett Elementary,12/01/2016,Routine Inspection,128,0,0,0,0,Yes
37286,4615,Buffalo Wild Wings,12/01/2016,Routine Inspection,129,1,2,3,3,Yes
37309,407,Casey's Pub d/b/a The Red Corridor,12/01/2016,Routine Inspection,87,0,0,3,0,Yes
37294,316,Cesar Chavez Academy Elementary,12/01/2016,Routine Inspection,128,0,0,0,0,Yes
37291,821,Covenant House Academy-Southwest,12/01/2016,Routine Inspection,128,0,0,0,0,Yes
37292,3171,Delray Senior Pavillon,12/01/2016,Routine Inspection,128,0,0,0,0,Yes
37287,2728,Hard Rock Cafe,12/01/2016,Routine Inspection,129,0,1,3,1,Yes
37282,3745,Mercury Burger Bar,12/01/2016,Routine Inspection,87,1,0,0,1,Yes
37269,462,Big Mike Coney Island Inc.,11/30/2016,Routine Inspection,87,0,0,5,0,Yes
37285,4844,Centre Park Restaurant,11/30/2016,Routine Inspection,129,2,5,10,7,Yes
37275,1144,Church's Fried Chicken #785,11/30/2016,Routine Inspection,130,0,0,0,0,Yes
37267,1037,Detroit Lions Academy,11/30/2016,Routine Inspection,87,0,0,0,0,Yes
37549,924,Keidan Special Education Center,11/30/2016,Routine Inspection,124,1,1,1,2,Yes
37280,1869,Little Caesar's Pizza #24,11/30/2016,Routine Inspection,130,0,0,0,0,Yes
37273,1674,Nicky D's Coney Island,11/30/2016,Routine Inspection,130,3,3,4,6,Yes
37283,4916,Republic Tavern,11/30/2016,Routine Inspection,124,2,2,1,4,Yes
37268,5126,Will Leather Goods Coffee Shop,11/30/2016,Routine Inspection,87,0,0,2,0,Yes
37257,5392,800 Parc,11/29/2016,Routine Inspection,129,7,3,5,10,Yes
37509,4023,Albano Coney Island/DBA Apollo,11/29/2016,Routine Inspection,127,3,1,1,4,Yes
37300,4176,Amelia Earhart Elementary/Middle School,11/29/2016,Routine Inspection,128,0,0,0,0,Yes
37298,5188,Avenue Grill Plus,11/29/2016,Routine Inspection,127,2,1,1,3,Yes
37277,1656,Boston Market #976,11/29/2016,Routine Inspection,130,0,0,2,0,Yes
37274,1475,Burger King #6369,11/29/2016,Routine Inspection,130,0,1,1,1,Yes
37278,2467,China Wok,11/29/2016,Routine Inspection,130,1,0,3,1,Yes
37648,1387,Cobo Joe's,11/29/2016,Routine Inspection,124,4,8,6,12,Yes
37327,3899,College for Creative Studies,11/29/2016,Routine Inspection,114,3,0,1,3,Yes
37326,4148,College for Creative Studies- Tim Horton,11/29/2016,Routine Inspection,114,0,0,0,0,Yes
37396,946,Durfee  K-8,11/29/2016,Routine Inspection,124,3,1,1,4,Yes
37279,4998,Encore Lounge and Grill,11/29/2016,Routine Inspection,130,0,2,1,0,No
37299,968,Escuela Avancemos/Logan Elementary,11/29/2016,Routine Inspection,128,0,0,0,0,Yes
37266,1317,Loving Elementary,11/29/2016,Routine Inspection,87,0,0,0,0,Yes
37307,885,Mark Twain K-8,11/29/2016,Routine Inspection,128,0,0,0,0,Yes
37255,5320,Maru Detroit,11/29/2016,Routine Inspection,129,2,1,1,3,Yes
37305,2128,Maybury School,11/29/2016,Routine Inspection,128,0,0,0,0,Yes
37306,617,New Paradigm College Prep School,11/29/2016,Routine Inspection,128,0,0,0,0,Yes
37352,3415,Nu Wave Fish & Chicken,11/29/2016,Routine Inspection,127,0,1,1,1,Yes
37249,5131,The Bad Luck,11/29/2016,Preopening/New,122,0,0,1,0,Yes
37270,4411,Triumph Church,11/29/2016,Routine Inspection,87,0,0,2,0,Yes
37308,2327,Wendy's ,11/29/2016,Routine Inspection,87,0,0,2,0,Yes
37302,822,Western Senior High School,11/29/2016,Routine Inspection,128,0,0,0,0,Yes
37328,786,Z's Villa,11/29/2016,Routine Inspection,114,0,0,1,0,Yes
37303,2342,Bookie's Ham & Soul ,11/28/2016,Routine Inspection,127,0,4,1,4,Yes
37233,870,Burns Elementary- Middle School,11/28/2016,Routine Inspection,130,0,0,0,0,Yes
37251,5029,Chene Grill Inc. ,11/28/2016,Routine Inspection,87,0,1,0,1,Yes
37550,3584,Cliff Bells,11/28/2016,Routine Inspection,124,2,7,2,5,No
37235,1119,Paul Roberson/ Malcolm X. Academy,11/28/2016,Routine Inspection,130,0,0,0,0,Yes
37228,2775,Penthouse,11/28/2016,Routine Inspection,127,0,0,0,0,Yes
37232,1894,Thurgood Marshall Elementary,11/28/2016,Routine Inspection,130,0,0,0,0,Yes
37234,849,Vernor Elementary,11/28/2016,Routine Inspection,130,0,0,0,0,Yes
37301,4571,W.A.Y. Academy,11/28/2016,Routine Inspection,128,0,0,0,0,Yes
37252,380,White Castle #48,11/28/2016,Routine Inspection,87,0,0,3,0,Yes
37236,4796,Horatio Williams Foundation,11/23/2016,Routine Inspection,129,0,0,1,0,Yes
37223,3425,They Say/Dunco Holding LLC,11/23/2016,Routine Inspection,87,0,0,1,0,Yes
37284,2473,Universal Coney Island,11/23/2016,Complaint,128,0,0,0,0,Yes
37229,4756,Urban Soul Restaurant,11/23/2016,Routine Inspection,129,3,1,7,4,Yes
37220,5157,44 Burrito,11/22/2016,Routine Inspection,130,1,0,0,0,No
37411,4279,Andiamo Pizza Pie Company,11/22/2016,Routine Inspection,124,2,5,6,7,Yes
37264,2592,Crab House,11/22/2016,Routine Inspection,127,1,1,1,2,Yes
37245,5213,Embassy,11/22/2016,Routine Inspection,126,1,0,1,1,Yes
37218,5394,Ima,11/22/2016,Preopening/COO,87,0,2,1,0,No
37551,4335,Joe Muer Seafood,11/22/2016,Routine Inspection,124,4,2,2,6,Yes
37239,1935,Kams Chop Suey,11/22/2016,Closed - Temporary,126,0,0,0,0,Yes
37226,525,Mexican Village Of Detroit,11/22/2016,Complaint Follow-Up,87,0,0,0,0,Yes
37247,2375,New Robert's Coney Island Inc.,11/22/2016,Routine Inspection,126,1,0,3,1,Yes
37246,2243,Papa's Restaurant and Coney Island,11/22/2016,Routine Inspection,126,1,0,1,1,Yes
37210,2357,Steve's Soul Food Det/The Key Club,11/22/2016,Routine Inspection,129,2,3,11,5,Yes
37263,1610,Sun China Restaurant,11/22/2016,Routine Inspection,127,2,1,1,3,Yes
37231,642,Xochimilco Restaurant ,11/22/2016,Complaint Follow-Up,87,0,0,0,0,Yes
37188,1378,Courtyard Kitchen (Cafe and bar),11/21/2016,Routine Inspection,124,2,0,0,2,Yes
37217,3266,La Palma,11/21/2016,Routine Inspection,87,0,2,9,2,Yes
37225,2165,New Center Eatery,11/21/2016,Routine Inspection,129,1,3,7,4,Yes
37215,1595,Rabaut's Cafe,11/21/2016,Routine Inspection,87,0,0,0,0,Yes
37185,4263,Ford Field- Commissaries,11/20/2016,Routine Inspection,129,0,0,0,0,Yes
37227,2455,Ace of Spades,11/18/2016,Routine Inspection,127,1,0,0,1,Yes
37011,904,Cooke Elementary,11/18/2016,Routine Inspection,127,1,0,1,1,Yes
40019,5393,Five Hundred Degrees,11/18/2016,Routine Inspection,130,1,2,1,2,No
37183,5161,Southern Fire Bistro & Lounge,11/18/2016,Routine Inspection,87,0,0,5,0,Yes
37132,1643,A. L. Holmes Elementary,11/17/2016,Routine Inspection,126,0,0,1,0,Yes
37202,5152,Ashe Supply Co.,11/17/2016,Routine Inspection,130,0,0,0,0,Yes
37143,3620,Captain Jay's Fish & Chicken,11/17/2016,Routine Inspection,126,0,0,1,0,Yes
37237,1042,Charles R. Drew Transition,11/17/2016,Routine Inspection,127,1,0,1,1,Yes
37265,4959,Cheng's Garden,11/17/2016,Routine Inspection,127,1,1,1,2,Yes
37178,5279,Childrens Cafe Stores LLC/Biggby,11/17/2016,Routine Inspection,114,0,0,3,0,Yes
37176,4996,Children's Hospital of Michigan,11/17/2016,Routine Inspection,114,2,2,3,4,Yes
37243,4951,Det. Delta Prep. Acad for Social Justice,11/17/2016,Routine Inspection,114,0,0,0,0,Yes
37203,355,Detroit Athletic Club,11/17/2016,Routine Inspection,130,1,0,4,1,Yes
37146,3354,DSA Detroit School of Arts (9-12),11/17/2016,Routine Inspection,87,0,0,3,0,Yes
37204,351,Haydays/Four Winds Bar,11/17/2016,Routine Inspection,112,0,1,0,1,Yes
37219,1413,Lady Louisa's Place,11/17/2016,Routine Inspection,127,1,3,5,4,Yes
37177,3870,Subway #11819,11/17/2016,Routine Inspection,114,0,1,0,1,Yes
37147,2076,The Coney Man,11/17/2016,Routine Inspection,87,0,0,0,0,Yes
37196,2735,Vickie's Bar & Grill,11/17/2016,Routine Inspection,112,0,0,0,0,Yes
37206,4288,Yusef's Place 2,11/17/2016,Routine Inspection,112,0,1,2,1,Yes
37120,4402,Bridge Academy West,11/16/2016,Routine Inspection,126,0,0,0,0,Yes
37139,4831,Cesar Chavez Academy - East,11/16/2016,Routine Inspection,87,0,0,0,0,Yes
37173,4943,Checkers Restaurant,11/16/2016,Routine Inspection,114,1,2,4,3,Yes
